year,Year2,Indicator,Country,Value
1983,01/01/1983,Agricultural land (sq. km),Canada,666640
1983,01/01/1983,Agricultural land (sq. km),China,4529280
1983,01/01/1983,Agricultural land (sq. km),Germany,183300
1983,01/01/1983,Agricultural land (sq. km),European Union,1958072.998
1983,01/01/1983,Agricultural land (sq. km),France,315650
1983,01/01/1983,Agricultural land (sq. km),United Kingdom,182160
1983,01/01/1983,Agricultural land (sq. km),Indonesia,379000
1983,01/01/1983,Agricultural land (sq. km),India,1804620
1983,01/01/1983,Agricultural land (sq. km),Italy,172600
1983,01/01/1983,Agricultural land (sq. km),Japan,60110
1983,01/01/1983,Agricultural land (sq. km),South Korea,22360
1983,01/01/1983,Agricultural land (sq. km),Mexico,1010200
1983,01/01/1983,Agricultural land (sq. km),Russia,2216310
1983,01/01/1983,Agricultural land (sq. km),Saudi Arabia,872700
1983,01/01/1983,Agricultural land (sq. km),Turkey,367180
1983,01/01/1983,Agricultural land (sq. km),United States,4313990
1983,01/01/1983,Agricultural land (sq. km),South Africa,940330
1983,01/01/1983,CO2 emissions (kt),Argentina,105213.564
1983,01/01/1983,CO2 emissions (kt),Australia,225003.453
1983,01/01/1983,CO2 emissions (kt),Brazil,166632.147
1983,01/01/1983,CO2 emissions (kt),Canada,408687.15
1983,01/01/1983,CO2 emissions (kt),China,1667029.201
1983,01/01/1983,CO2 emissions (kt),Germany,929973.202
1983,01/01/1983,CO2 emissions (kt),European Union,4111986.351
1983,01/01/1983,CO2 emissions (kt),France,422603.415
1983,01/01/1983,CO2 emissions (kt),United Kingdom,545741.275
1983,01/01/1983,CO2 emissions (kt),Indonesia,104956.874
1983,01/01/1983,CO2 emissions (kt),India,378669.088
1983,01/01/1983,CO2 emissions (kt),Italy,361364.515
1983,01/01/1983,CO2 emissions (kt),Japan,883838.675
1983,01/01/1983,CO2 emissions (kt),South Korea,150904.384
1983,01/01/1983,CO2 emissions (kt),Mexico,278442.644
1983,01/01/1983,CO2 emissions (kt),Russia,2078668.286
1983,01/01/1983,CO2 emissions (kt),Saudi Arabia,161050.973
1983,01/01/1983,CO2 emissions (kt),Turkey,90541.897
1983,01/01/1983,CO2 emissions (kt),United States,4341878.347
1983,01/01/1983,CO2 emissions (kt),South Africa,292230.564
1983,01/01/1983,Forest area (sq. km),Argentina,347930
1983,01/01/1983,Forest area (sq. km),Australia,1285410
1983,01/01/1983,Forest area (sq. km),Brazil,5467050
1983,01/01/1983,Forest area (sq. km),Canada,3482730
1983,01/01/1983,Forest area (sq. km),China,1571405.938
1983,01/01/1983,Forest area (sq. km),Germany,113000
1983,01/01/1983,Forest area (sq. km),European Union,1479241.502
1983,01/01/1983,Forest area (sq. km),France,144360
1983,01/01/1983,Forest area (sq. km),United Kingdom,27780
1983,01/01/1983,Forest area (sq. km),Indonesia,1185450
1983,01/01/1983,Forest area (sq. km),India,639390
1983,01/01/1983,Forest area (sq. km),Italy,75900
1983,01/01/1983,Forest area (sq. km),Japan,249500
1983,01/01/1983,Forest area (sq. km),South Korea,63700
1983,01/01/1983,Forest area (sq. km),Mexico,697600
1983,01/01/1983,Forest area (sq. km),Russia,8089500
1983,01/01/1983,Forest area (sq. km),Saudi Arabia,9770
1983,01/01/1983,Forest area (sq. km),Turkey,96220
1983,01/01/1983,Forest area (sq. km),United States,3024500
1983,01/01/1983,Forest area (sq. km),South Africa,92410
1983,01/01/1983,Population,Argentina,29262047
1983,01/01/1983,Population,Australia,15369000
1983,01/01/1983,Population,Brazil,129448819
1983,01/01/1983,Population,Canada,25366451
1983,01/01/1983,Population,China,1023310000
1983,01/01/1983,Population,Germany,78128282
1983,01/01/1983,Population,European Union,468335580
1983,01/01/1983,Population,France,56023770
1983,01/01/1983,Population,United Kingdom,56332848
1983,01/01/1983,Population,Indonesia,158009246
1983,01/01/1983,Population,India,749428958
1983,01/01/1983,Population,Italy,56564074
1983,01/01/1983,Population,Japan,119259000
1983,01/01/1983,Population,South Korea,39910403
1983,01/01/1983,Population,Mexico,72709299
1983,01/01/1983,Population,Russia,141668000
1983,01/01/1983,Population,Saudi Arabia,11701128
1983,01/01/1983,Population,Turkey,47073472
1983,01/01/1983,Population,United States,233792000
1983,01/01/1983,Population,South Africa,30993758
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Argentina,248681.79
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Australia,386673.558
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Brazil,1458951.572
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Canada,573187.34
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),China,2950585.591
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Germany,1268455.75
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),European Union,5876516.493
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),France,584373.15
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,763225.32
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Indonesia,1105446.85
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),India,1059291.57
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Italy,451604.575
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Japan,1070491.43
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),South Korea,192747.731
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Mexico,420752.599
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Russia,3076796.39
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Saudi Arabia,223068.247
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),Turkey,163446.14
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),United States,5524777.8
1983,01/01/1983,Greenhouse gas emissions (kt of CO2 equivalent),South Africa,299856.869
1983,01/01/1983,Urban population,Argentina,24636888
1983,01/01/1983,Urban population,Australia,13162165
1983,01/01/1983,Urban population,Brazil,88209014
1983,01/01/1983,Urban population,Canada,19287381
1983,01/01/1983,Urban population,China,220472140
1983,01/01/1983,Urban population,Germany,57114118
1983,01/01/1983,Urban population,European Union,325288337
1983,01/01/1983,Urban population,France,41177471
1983,01/01/1983,Urban population,United Kingdom,44215089
1983,01/01/1983,Urban population,Indonesia,38577957
1983,01/01/1983,Urban population,India,178956141
1983,01/01/1983,Urban population,Italy,37822134
1983,01/01/1983,Urban population,Japan,91224787
1983,01/01/1983,Urban population,South Korea,24621925
1983,01/01/1983,Urban population,Mexico,49383429
1983,01/01/1983,Urban population,Russia,100677781
1983,01/01/1983,Urban population,Saudi Arabia,8194651
1983,01/01/1983,Urban population,Turkey,22977503
1983,01/01/1983,Urban population,United States,173459636
1983,01/01/1983,Urban population,South Africa,15162766
1984,01/01/1984,Agricultural land (sq. km),Argentina,1285170
1984,01/01/1984,Agricultural land (sq. km),Australia,4730390
1984,01/01/1984,Agricultural land (sq. km),Brazil,2299240
1984,01/01/1984,Agricultural land (sq. km),Canada,670510
1984,01/01/1984,Agricultural land (sq. km),China,4645370
1984,01/01/1984,Agricultural land (sq. km),Germany,182840
1984,01/01/1984,Agricultural land (sq. km),European Union,1955548.999
1984,01/01/1984,Agricultural land (sq. km),France,315080
1984,01/01/1984,Agricultural land (sq. km),United Kingdom,182020
1984,01/01/1984,Agricultural land (sq. km),Indonesia,370520
1984,01/01/1984,Agricultural land (sq. km),India,1814520
1984,01/01/1984,Agricultural land (sq. km),Italy,172440
1984,01/01/1984,Agricultural land (sq. km),Japan,59960
1984,01/01/1984,Agricultural land (sq. km),South Korea,22290
1984,01/01/1984,Agricultural land (sq. km),Mexico,1010305
1984,01/01/1984,Agricultural land (sq. km),Russia,2216310
1984,01/01/1984,Agricultural land (sq. km),Saudi Arabia,924230
1984,01/01/1984,Agricultural land (sq. km),Turkey,376130
1984,01/01/1984,Agricultural land (sq. km),United States,4313990
1984,01/01/1984,Agricultural land (sq. km),South Africa,940330
1984,01/01/1984,CO2 emissions (kt),Argentina,106522.683
1984,01/01/1984,CO2 emissions (kt),Australia,236594.84
1984,01/01/1984,CO2 emissions (kt),Brazil,168806.678
1984,01/01/1984,CO2 emissions (kt),Canada,425595.687
1984,01/01/1984,CO2 emissions (kt),China,1814908.31
1984,01/01/1984,CO2 emissions (kt),Germany,929973.202
1984,01/01/1984,CO2 emissions (kt),European Union,4084428.697
1984,01/01/1984,CO2 emissions (kt),France,405342.846
1984,01/01/1984,CO2 emissions (kt),United Kingdom,529335.117
1984,01/01/1984,CO2 emissions (kt),Indonesia,112184.531
1984,01/01/1984,CO2 emissions (kt),India,388118.947
1984,01/01/1984,CO2 emissions (kt),Italy,367649.753
1984,01/01/1984,CO2 emissions (kt),Japan,940130.792
1984,01/01/1984,CO2 emissions (kt),South Korea,163911.233
1984,01/01/1984,CO2 emissions (kt),Mexico,277624.903
1984,01/01/1984,CO2 emissions (kt),Russia,2078668.286
1984,01/01/1984,CO2 emissions (kt),Saudi Arabia,155715.488
1984,01/01/1984,CO2 emissions (kt),Turkey,95796.708
1984,01/01/1984,CO2 emissions (kt),United States,4475192.132
1984,01/01/1984,CO2 emissions (kt),South Africa,315948.72
1984,01/01/1984,Forest area (sq. km),Argentina,347930
1984,01/01/1984,Forest area (sq. km),Australia,1285410
1984,01/01/1984,Forest area (sq. km),Brazil,5467050
1984,01/01/1984,Forest area (sq. km),Canada,3482730
1984,01/01/1984,Forest area (sq. km),China,1571405.938
1984,01/01/1984,Forest area (sq. km),Germany,113000
1984,01/01/1984,Forest area (sq. km),European Union,1479241.502
1984,01/01/1984,Forest area (sq. km),France,144360
1984,01/01/1984,Forest area (sq. km),United Kingdom,27780
1984,01/01/1984,Forest area (sq. km),Indonesia,1185450
1984,01/01/1984,Forest area (sq. km),India,639390
1984,01/01/1984,Forest area (sq. km),Italy,75900
1984,01/01/1984,Forest area (sq. km),Japan,249500
1984,01/01/1984,Forest area (sq. km),South Korea,63700
1984,01/01/1984,Forest area (sq. km),Mexico,697600
1984,01/01/1984,Forest area (sq. km),Russia,8089500
1984,01/01/1984,Forest area (sq. km),Saudi Arabia,9770
1984,01/01/1984,Forest area (sq. km),Turkey,96220
1984,01/01/1984,Forest area (sq. km),United States,3024500
1984,01/01/1984,Forest area (sq. km),South Africa,92410
1984,01/01/1984,Population,Argentina,29737093
1984,01/01/1984,Population,Australia,15544000
1984,01/01/1984,Population,Brazil,132383568
1984,01/01/1984,Population,Canada,25607053
1984,01/01/1984,Population,China,1036825000
1984,01/01/1984,Population,Germany,77858685
1984,01/01/1984,Population,European Union,469368776
1984,01/01/1984,Population,France,56337666
1984,01/01/1984,Population,United Kingdom,56422072
1984,01/01/1984,Population,Indonesia,161523347
1984,01/01/1984,Population,India,766833410
1984,01/01/1984,Population,Italy,56576718
1984,01/01/1984,Population,Japan,120018000
1984,01/01/1984,Population,South Korea,40405956
1984,01/01/1984,Population,Mexico,74352631
1984,01/01/1984,Population,Russia,142745000
1984,01/01/1984,Population,Saudi Arabia,12418834
1984,01/01/1984,Population,Turkey,48114155
1984,01/01/1984,Population,United States,235825000
1984,01/01/1984,Population,South Africa,31841593
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Argentina,243111.57
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Australia,398135.519
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Brazil,1260054.274
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Canada,569374.51
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),China,3135783.747
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Germany,1291691.56
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),European Union,5881427.869
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),France,575218.36
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,730850.52
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Indonesia,711331.59
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),India,1117754.1
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Italy,460419.075
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Japan,1137483.61
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),South Korea,208165.762
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Mexico,436648.98
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Russia,3113508.6
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Saudi Arabia,170933.586
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),Turkey,170409.118
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),United States,5761217.3
1984,01/01/1984,Greenhouse gas emissions (kt of CO2 equivalent),South Africa,299856.869
1984,01/01/1984,Urban population,Argentina,25163825
1984,01/01/1984,Urban population,Australia,13307374
1984,01/01/1984,Urban population,Brazil,91357900
1984,01/01/1984,Urban population,Canada,19511294
1984,01/01/1984,Urban population,China,230206255
1984,01/01/1984,Urban population,Germany,56792461
1984,01/01/1984,Urban population,European Union,326530169
1984,01/01/1984,Urban population,France,41450438
1984,01/01/1984,Urban population,United Kingdom,44257473
1984,01/01/1984,Urban population,Indonesia,40774954
1984,01/01/1984,Urban population,India,184906540
1984,01/01/1984,Urban population,Italy,37819273
1984,01/01/1984,Urban population,Japan,91937389
1984,01/01/1984,Urban population,South Korea,25577374
1984,01/01/1984,Urban population,Mexico,50884710
1984,01/01/1984,Urban population,Russia,102058393
1984,01/01/1984,Urban population,Saudi Arabia,8862080
1984,01/01/1984,Urban population,Turkey,24362121
1984,01/01/1984,Urban population,United States,175321738
1984,01/01/1984,Urban population,South Africa,15630401
1985,01/01/1985,Agricultural land (sq. km),Argentina,1283910
1985,01/01/1985,Agricultural land (sq. km),Australia,4729600
1985,01/01/1985,Agricultural land (sq. km),Brazil,2310410
1985,01/01/1985,Agricultural land (sq. km),Canada,674390
1985,01/01/1985,Agricultural land (sq. km),China,4763470
1985,01/01/1985,Agricultural land (sq. km),Germany,182440
1985,01/01/1985,Agricultural land (sq. km),European Union,1951546.999
1985,01/01/1985,Agricultural land (sq. km),France,314420
1985,01/01/1985,Agricultural land (sq. km),United Kingdom,181680
1985,01/01/1985,Agricultural land (sq. km),Indonesia,396790
1985,01/01/1985,Agricultural land (sq. km),India,1813400
1985,01/01/1985,Agricultural land (sq. km),Italy,170950
1985,01/01/1985,Agricultural land (sq. km),Japan,58790
1985,01/01/1985,Agricultural land (sq. km),South Korea,22200
1985,01/01/1985,Agricultural land (sq. km),Mexico,1014350
1985,01/01/1985,Agricultural land (sq. km),Russia,2216310
1985,01/01/1985,Agricultural land (sq. km),Saudi Arabia,976250
1985,01/01/1985,Agricultural land (sq. km),Turkey,381300
1985,01/01/1985,Agricultural land (sq. km),United States,4313990
1985,01/01/1985,Agricultural land (sq. km),South Africa,940330
1985,01/01/1985,CO2 emissions (kt),Argentina,100596.811
1985,01/01/1985,CO2 emissions (kt),Australia,241229.928
1985,01/01/1985,CO2 emissions (kt),Brazil,181248.809
1985,01/01/1985,CO2 emissions (kt),Canada,422079.034
1985,01/01/1985,CO2 emissions (kt),China,1966553.428
1985,01/01/1985,CO2 emissions (kt),Germany,929973.202
1985,01/01/1985,CO2 emissions (kt),European Union,4189511.407
1985,01/01/1985,CO2 emissions (kt),France,400880.107
1985,01/01/1985,CO2 emissions (kt),United Kingdom,559855.558
1985,01/01/1985,CO2 emissions (kt),Indonesia,121245.688
1985,01/01/1985,CO2 emissions (kt),India,426673.785
1985,01/01/1985,CO2 emissions (kt),Italy,372134.494
1985,01/01/1985,CO2 emissions (kt),Japan,915396.877
1985,01/01/1985,CO2 emissions (kt),South Korea,178333.544
1985,01/01/1985,CO2 emissions (kt),Mexico,288501.225
1985,01/01/1985,CO2 emissions (kt),Russia,2078668.286
1985,01/01/1985,CO2 emissions (kt),Saudi Arabia,172653.361
1985,01/01/1985,CO2 emissions (kt),Turkey,106717.034
1985,01/01/1985,CO2 emissions (kt),United States,4492555.377
1985,01/01/1985,CO2 emissions (kt),South Africa,324214.138
1985,01/01/1985,Forest area (sq. km),Argentina,347930
1985,01/01/1985,Forest area (sq. km),Australia,1285410
1985,01/01/1985,Forest area (sq. km),Brazil,5467050
1985,01/01/1985,Forest area (sq. km),Canada,3482730
1985,01/01/1985,Forest area (sq. km),China,1571405.938
1985,01/01/1985,Forest area (sq. km),Germany,113000
1985,01/01/1985,Forest area (sq. km),European Union,1479241.502
1985,01/01/1985,Forest area (sq. km),France,144360
1985,01/01/1985,Forest area (sq. km),United Kingdom,27780
1985,01/01/1985,Forest area (sq. km),Indonesia,1185450
1985,01/01/1985,Forest area (sq. km),India,639390
1985,01/01/1985,Forest area (sq. km),Italy,75900
1985,01/01/1985,Forest area (sq. km),Japan,249500
1985,01/01/1985,Forest area (sq. km),South Korea,63700
1985,01/01/1985,Forest area (sq. km),Mexico,697600
1985,01/01/1985,Forest area (sq. km),Russia,8089500
1985,01/01/1985,Forest area (sq. km),Saudi Arabia,9770
1985,01/01/1985,Forest area (sq. km),Turkey,96220
1985,01/01/1985,Forest area (sq. km),United States,3024500
1985,01/01/1985,Forest area (sq. km),South Africa,92410
1985,01/01/1985,Population,Argentina,30216279
1985,01/01/1985,Population,Australia,15758000
1985,01/01/1985,Population,Brazil,135274080
1985,01/01/1985,Population,Canada,25842116
1985,01/01/1985,Population,China,1051040000
