year,country,indicator,value
1984,Mexico,CO2_Emissions(kt),277624.903
1984,Saudi Arabia,CO2_Emissions(kt),155715.488
1984,Turkey,CO2_Emissions(kt),95796.708
1984,United States,CO2_Emissions(kt),4475192.132
1984,South Africa,CO2_Emissions(kt),315948.72
1984,Argentina,Population,29737093
1984,Australia,Population,15544000
1984,Brazil,Population,132383568
1984,Canada,Population,25607053
1984,China,Population,1036825000
1984,German,Population,77858685
1984,European Union,Population,469368776
1984,France,Population,56337666
1984,United Kingdom,Population,56422072
1984,Indonesia,Population,161523347
1984,India,Population,766833410
1984,Italy,Population,56576718
1984,Japan,Population,120018000
1984,"Korea, Rep.",Population,40405956
1984,Mexico,Population,74352631
1984,Russian Federation,Population,142745000
1984,Saudi Arabia,Population,12418834
1984,Turkey,Population,48114155
1984,United States,Population,235825000
1984,South Africa,Population,31841593
1984,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),243111.57
1984,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),398135.519
1984,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1260054.274
1984,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),569374.51
1984,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3135783.747
1984,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1291691.56
1984,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5881427.869
1984,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),575218.36
1984,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),730850.52
1984,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),711331.59
1984,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1117754.1
1984,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),460419.075
1984,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1137483.61
1984,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),208165.762
1984,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),436648.98
1984,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3113508.6
1984,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),170933.586
1984,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),170409.118
1984,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5761217.3
1984,Argentina,Urban population,25163825
1984,Australia,Urban population,13307374
1984,Brazil,Urban population,91357900
1984,Canada,Urban population,19511294
1984,China,Urban population,230206255
1984,German,Urban population,56792461
1984,European Union,Urban population,326530169
1984,France,Urban population,41450438
1984,United Kingdom,Urban population,44257473
1984,Indonesia,Urban population,40774954
1984,India,Urban population,184906540
1984,Italy,Urban population,37819273
1984,Japan,Urban population,91937389
1984,"Korea, Rep.",Urban population,25577374
1984,Mexico,Urban population,50884710
1984,Russian Federation,Urban population,102058393
1984,Saudi Arabia,Urban population,8862080
1984,Turkey,Urban population,24362121
1984,United States,Urban population,175321738
1984,South Africa,Urban population,15630401
1985,Argentina,Agricultural_land_(sq. km),1283910
1985,Australia,Agricultural_land_(sq. km),4729600
1985,Brazil,Agricultural_land_(sq. km),2310410
1985,Canada,Agricultural_land_(sq. km),674390
1985,China,Agricultural_land_(sq. km),4763470
1985,German,Agricultural_land_(sq. km),182440
1985,European Union,Agricultural_land_(sq. km),1951546.999
1985,France,Agricultural_land_(sq. km),314420
1985,United Kingdom,Agricultural_land_(sq. km),181680
1985,Indonesia,Agricultural_land_(sq. km),396790
1985,India,Agricultural_land_(sq. km),1813400
1985,Italy,Agricultural_land_(sq. km),170950
1985,Japan,Agricultural_land_(sq. km),58790
1985,"Korea, Rep.",Agricultural_land_(sq. km),22200
1985,Mexico,Agricultural_land_(sq. km),1014350
1985,Saudi Arabia,Agricultural_land_(sq. km),976250
1985,Turkey,Agricultural_land_(sq. km),381300
1985,United States,Agricultural_land_(sq. km),4313990
1985,South Africa,Agricultural_land_(sq. km),940330
1985,Argentina,CO2_Emissions(kt),100596.811
1985,Australia,CO2_Emissions(kt),241229.928
1985,Brazil,CO2_Emissions(kt),181248.809
1985,Canada,CO2_Emissions(kt),422079.034
1985,China,CO2_Emissions(kt),1966553.428
1985,European Union,CO2_Emissions(kt),4189511.407
1985,France,CO2_Emissions(kt),400880.107
1985,United Kingdom,CO2_Emissions(kt),559855.558
1985,Indonesia,CO2_Emissions(kt),121245.688
1985,India,CO2_Emissions(kt),426673.785
1985,Italy,CO2_Emissions(kt),372134.494
1985,Japan,CO2_Emissions(kt),915396.877
1985,"Korea, Rep.",CO2_Emissions(kt),178333.544
1985,Mexico,CO2_Emissions(kt),288501.225
1985,Saudi Arabia,CO2_Emissions(kt),172653.361
1985,Turkey,CO2_Emissions(kt),106717.034
1985,United States,CO2_Emissions(kt),4492555.377
1985,South Africa,CO2_Emissions(kt),324214.138
1985,Argentina,Population,30216279
1985,Australia,Population,15758000
1985,Brazil,Population,135274080
1985,Canada,Population,25842116
1985,China,Population,1051040000
1985,German,Population,77684873
1985,European Union,Population,470497179
1985,France,Population,56654696
1985,United Kingdom,Population,56550268
1985,Indonesia,Population,164982451
1985,India,Population,784360008
1985,Italy,Population,56593071
1985,Japan,Population,120754000
1985,"Korea, Rep.",Population,40805744
1985,Mexico,Population,75983485
1985,Russian Federation,Population,143858000
1985,Saudi Arabia,Population,13118993
1985,Turkey,Population,49133937
1985,United States,Population,237924000
1985,South Africa,Population,32678874
1985,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),238145.75
1985,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),456717.644
1985,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1322535.347
1985,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),576740.45
1985,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3142896.374
1985,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1301253.1
1985,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5931757.883
1985,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),561940.72
1985,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),766610.11
1985,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),745108.85
1985,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1140356.79
1985,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),462915.588
1985,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1112813.49
1985,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),215092.052
1985,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),443037.14
1985,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3147716.56
1985,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),175454.826
1985,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5776897.6
1985,Argentina,Urban population,25695319
1985,Australia,Urban population,13486012
1985,Brazil,Urban population,94505178
1985,Canada,Urban population,19731489
1985,China,Urban population,240414890
1985,German,Urban population,56485448
1985,European Union,Urban population,327796302
1985,France,Urban population,41726184
1985,United Kingdom,Urban population,44329755
1985,Indonesia,Urban population,43042272
1985,India,Urban population,190975975
1985,Italy,Urban population,37818886
1985,Japan,Urban population,92632808
1985,"Korea, Rep.",Urban population,26473134
1985,Mexico,Urban population,52390613
1985,Russian Federation,Urban population,103466989
1985,Saudi Arabia,Urban population,9530555
1985,Turkey,Urban population,25769767
1985,United States,Urban population,177239105
1985,South Africa,Urban population,16134214
1986,Argentina,Agricultural_land_(sq. km),1282650
1986,Australia,Agricultural_land_(sq. km),4708850
1986,Brazil,Agricultural_land_(sq. km),2340550
1986,Canada,Agricultural_land_(sq. km),678250
1986,China,Agricultural_land_(sq. km),4824560
1986,German,Agricultural_land_(sq. km),182080
1986,European Union,Agricultural_land_(sq. km),1947683.999
1986,France,Agricultural_land_(sq. km),313950
1986,United Kingdom,Agricultural_land_(sq. km),181300
1986,Indonesia,Agricultural_land_(sq. km),412920
1986,India,Agricultural_land_(sq. km),1811920
1986,Italy,Agricultural_land_(sq. km),170420
1986,Japan,Agricultural_land_(sq. km),58580
1986,"Korea, Rep.",Agricultural_land_(sq. km),22170
1986,Mexico,Agricultural_land_(sq. km),1014410
1986,Saudi Arabia,Agricultural_land_(sq. km),1027800
1986,Turkey,Agricultural_land_(sq. km),384830
1986,United States,Agricultural_land_(sq. km),4313990
1986,South Africa,Agricultural_land_(sq. km),944000
1986,Argentina,CO2_Emissions(kt),104212.473
1986,Australia,CO2_Emissions(kt),239964.813
1986,Brazil,CO2_Emissions(kt),198883.412
1986,Canada,CO2_Emissions(kt),405053.153
1986,China,CO2_Emissions(kt),2068969.071
1986,European Union,CO2_Emissions(kt),4179574.029
1986,France,CO2_Emissions(kt),385614.386
1986,United Kingdom,CO2_Emissions(kt),568777.369
1986,Indonesia,CO2_Emissions(kt),121740.733
1986,India,CO2_Emissions(kt),457571.927
1986,Italy,CO2_Emissions(kt),366454.311
1986,Japan,CO2_Emissions(kt),915334.538
1986,"Korea, Rep.",CO2_Emissions(kt),182451.585
1986,Mexico,CO2_Emissions(kt),294559.109
1986,Saudi Arabia,CO2_Emissions(kt),204878.957
1986,Turkey,CO2_Emissions(kt),116881.958
1986,United States,CO2_Emissions(kt),4495463.308
1986,South Africa,CO2_Emissions(kt),330855.075
1986,Argentina,Population,30698964
1986,Australia,Population,16018400
1986,Brazil,Population,138108912
1986,Canada,Population,26100278
1986,China,Population,1066790000
1986,German,Population,77720436
1986,European Union,Population,471780193
1986,France,Population,56976123
1986,United Kingdom,Population,56681396
1986,Indonesia,Population,168374287
1986,India,Population,801975244
1986,Italy,Population,56596155
1986,Japan,Population,121492000
1986,"Korea, Rep.",Population,41213674
1986,Mexico,Population,77599098
1986,Russian Federation,Population,144894000
1986,Saudi Arabia,Population,13794165
1986,Turkey,Population,50128541
1986,United States,Population,240133000
1986,South Africa,Population,33495953
1986,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),250785.28
1986,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),434735.105
1986,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1405162.361
1986,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),565869.57
1986,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3282780.787
1986,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1302264.97
1986,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5974702.251
1986,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),549474.89
1986,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),786061.18
1986,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1117713.93
1986,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1199500.61
1986,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),464970.255
1986,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1111249.55
1986,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),224294.641
1986,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),442988.942
1986,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3237017.69
1986,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),187199.933
1986,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5731026.3
1986,Argentina,Urban population,26230730
1986,Australia,Urban population,13704062
1986,Brazil,Urban population,97647144
1986,Canada,Urban population,19967235
1986,China,Urban population,251325056
1986,German,Urban population,56438249
1986,European Union,Urban population,329285475
1986,France,Urban population,42005647
1986,United Kingdom,Urban population,44404206
1986,Indonesia,Urban population,45381922
1986,India,Urban population,197165614
1986,Italy,Urban population,37809627
1986,Japan,Urban population,93348378
1986,"Korea, Rep.",Urban population,27480866
1986,Mexico,Urban population,53899557
1986,Russian Federation,Urban population,104825013
1986,Saudi Arabia,Urban population,10193888
1986,Turkey,Urban population,27034322
1986,United States,Urban population,179244877
1986,South Africa,Urban population,16716155
1987,Argentina,Agricultural_land_(sq. km),1279390
1987,Australia,Agricultural_land_(sq. km),4710200
1987,Brazil,Agricultural_land_(sq. km),2357910
1987,Canada,Agricultural_land_(sq. km),678120
1987,China,Agricultural_land_(sq. km),4877660
1987,German,Agricultural_land_(sq. km),181250
1987,European Union,Agricultural_land_(sq. km),1945714
1987,France,Agricultural_land_(sq. km),313530
1987,United Kingdom,Agricultural_land_(sq. km),181160
1987,Indonesia,Agricultural_land_(sq. km),434850
1987,India,Agricultural_land_(sq. km),1815430
1987,Italy,Agricultural_land_(sq. km),170120
1987,Japan,Agricultural_land_(sq. km),58400
1987,"Korea, Rep.",Agricultural_land_(sq. km),22190
1987,Mexico,Agricultural_land_(sq. km),1025500
1987,Saudi Arabia,Agricultural_land_(sq. km),1079800
1987,Turkey,Agricultural_land_(sq. km),394270
1987,United States,Agricultural_land_(sq. km),4269480
1987,South Africa,Agricultural_land_(sq. km),946500
1987,Argentina,CO2_Emissions(kt),114942.115
1987,Australia,CO2_Emissions(kt),256106.947
1987,Brazil,CO2_Emissions(kt),207530.198
1987,Canada,CO2_Emissions(kt),431349.21
1987,China,CO2_Emissions(kt),2209708.531
1987,European Union,CO2_Emissions(kt),4258989.941
1987,France,CO2_Emissions(kt),377491.981
1987,United Kingdom,CO2_Emissions(kt),571868.65
1987,Indonesia,CO2_Emissions(kt),123372.548
1987,India,CO2_Emissions(kt),488481.07
1987,Italy,CO2_Emissions(kt),383670.876
1987,Japan,CO2_Emissions(kt),905734.332
1987,"Korea, Rep.",CO2_Emissions(kt),192660.513
1987,Mexico,CO2_Emissions(kt),307356.939
1987,Saudi Arabia,CO2_Emissions(kt),190706.002
1987,Turkey,CO2_Emissions(kt),129907.142
1987,United States,CO2_Emissions(kt),4688373.177
1987,South Africa,CO2_Emissions(kt),329025.242
1987,Argentina,Population,31184415
1987,Australia,Population,16263900
1987,Brazil,Population,140891602
1987,Canada,Population,26446601
1987,China,Population,1084035000
1987,German,Population,77839920
1987,European Union,Population,473103906
1987,France,Population,57302663
1987,United Kingdom,Population,56802050
1987,Indonesia,Population,171702763
1987,India,Population,819682102
1987,Italy,Population,56601931
1987,Japan,Population,122091000
1987,"Korea, Rep.",Population,41621690
1987,Mexico,Population,79200081
1987,Russian Federation,Population,145908000
1987,Saudi Arabia,Population,14445671
1987,Turkey,Population,51100924
1987,United States,Population,242289000
1987,South Africa,Population,34297727
1987,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),256953.81
1987,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),412842.803
1987,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1612857.168
1987,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),571107.67
1987,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3349248.613
1987,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1306982.38
1987,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5973710.553
1987,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),547516.39
1987,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),785723.22
1987,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1760930.26
1987,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1202058.62
1987,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),470135.089
1987,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1111018.94
1987,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),225840.175
1987,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),454482.357
1987,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),3294290.42
1987,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),193604.769
1987,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5743632.7
1987,Argentina,Urban population,26769637
1987,Australia,Urban population,13909213
1987,Brazil,Urban population,100778354
1987,Canada,Urban population,20237468
1987,China,Urban population,262976051
1987,German,Urban population,56695484
1987,European Union,Urban population,331052757
1987,France,Urban population,42289365
1987,United Kingdom,Urban population,44470325
1987,Indonesia,Urban population,47793464
1987,India,Urban population,203469688
1987,Italy,Urban population,37802166
1987,Japan,Urban population,93963675
1987,"Korea, Rep.",Urban population,28537079
1987,Mexico,Urban population,55410753
1987,Russian Federation,Urban population,106169956
1987,Saudi Arabia,Urban population,10774882
1987,Turkey,Urban population,28238882
1987,United States,Urban population,181215212
1987,South Africa,Urban population,17299431
1988,Argentina,Agricultural_land_(sq. km),1273800
1988,Australia,Agricultural_land_(sq. km),4722830
1988,Brazil,Agricultural_land_(sq. km),2376870
1988,Canada,Agricultural_land_(sq. km),677980
1988,China,Agricultural_land_(sq. km),4933750
1988,German,Agricultural_land_(sq. km),180970
1988,European Union,Agricultural_land_(sq. km),1940339
1988,France,Agricultural_land_(sq. km),308300
1988,United Kingdom,Agricultural_land_(sq. km),184230
1988,Indonesia,Agricultural_land_(sq. km),441370
1988,India,Agricultural_land_(sq. km),1810910
1988,Italy,Agricultural_land_(sq. km),168390
1988,Japan,Agricultural_land_(sq. km),58170
1988,"Korea, Rep.",Agricultural_land_(sq. km),22140
1988,Mexico,Agricultural_land_(sq. km),1030510
1988,Saudi Arabia,Agricultural_land_(sq. km),1131300
