ID,Sector,Indicator,Unit,Country_code,Country,Year,Variable,Value,Scenario
3466,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,JP,Japan,2010,historic,1.137619246,Historic
3467,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,JP,Japan,2015,historic,1.542644086,Historic
3468,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,JP,Japan,2016,historic,1.522873891,Historic
3469,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,JP,Japan,2017,historic,1.709176987,Historic
3470,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,JP,Japan,2018,historic,1.845759974,Historic
3471,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,1990,historic,1,Historic
3472,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,1995,historic,1.258809957,Historic
3473,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,2000,historic,1.423996644,Historic
3474,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,2005,historic,1.332331142,Historic
3475,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,2010,historic,1.599356733,Historic
3476,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,2015,historic,1.659593064,Historic
3477,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,2016,historic,1.718256188,Historic
3478,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,2017,historic,1.80044749,Historic
3479,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,MX,Mexico,2018,historic,1.959621032,Historic
3480,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,1990,historic,1,Historic
3481,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,1995,historic,1.057162825,Historic
3482,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,2000,historic,0.989016881,Historic
3483,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,2005,historic,1.043095034,Historic
3484,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,2010,historic,1.006301888,Historic
3485,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,2015,historic,1.017959779,Historic
3486,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,2016,historic,1.118796014,Historic
3487,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,2017,historic,1.121989131,Historic
3488,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,RU,Russia,2018,historic,1.156884481,Historic
3489,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,ZA,South_Africa,1990,historic,1,Historic
3490,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,ZA,South_Africa,1995,historic,0.523762376,Historic
3491,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,ZA,South_Africa,2000,historic,1.394059406,Historic
3492,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,ZA,South_Africa,2005,historic,1.587128713,Historic
3493,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,ZA,South_Africa,2010,historic,2.386138614,Historic
3494,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,ZA,South_Africa,2015,historic,5.874257426,Historic
3495,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,ZA,South_Africa,2016,historic,7.682178218,Historic
3496,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,ZA,South_Africa,2017,historic,9.474257426,Historic
3497,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,1990,historic,1,Historic
3498,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,1995,historic,0.473436026,Historic
3499,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,2000,historic,0.646180446,Historic
3500,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,2005,historic,0.636906633,Historic
3501,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,2010,historic,0.972335743,Historic
3502,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,2015,historic,1.67274442,Historic
3503,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,2016,historic,2.496699151,Historic
3504,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,2017,historic,2.926909777,Historic
3505,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,KR,South_Korea,2018,historic,3.47312166,Historic
3506,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,1990,historic,1,Historic
3507,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,1995,historic,1.54335285,Historic
3508,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,2000,historic,1.341226106,Historic
3509,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,2005,historic,1.711210608,Historic
3510,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,2010,historic,2.398484588,Historic
3511,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,2015,historic,3.601601515,Historic
3512,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,2016,historic,3.885181677,Historic
3513,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,2017,historic,3.755596694,Historic
3514,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,TR,Turkey,2018,historic,4.161184777,Historic
3515,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,1990,historic,1,Historic
3516,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,1995,historic,1.182412666,Historic
3517,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,2000,historic,1.715711581,Historic
3518,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,2005,historic,2.914816727,Historic
3519,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,2010,historic,4.505592841,Historic
3520,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,2015,historic,14.3460678,Historic
3521,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,2016,historic,14.30528308,Historic
3522,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,2017,historic,17.09361556,Historic
3523,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,GB,United_Kingdom,2018,historic,19.12940974,Historic
3524,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,1990,historic,1,Historic
3525,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,1995,historic,1.040900117,Historic
3526,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,2000,historic,0.894711042,Historic
3527,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,2005,historic,0.991777728,Historic
3528,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,2010,historic,1.193467139,Historic
3529,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,2015,historic,1.539479635,Historic
3530,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,2016,historic,1.72536636,Historic
3531,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,2017,historic,1.945003399,Historic
3532,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,US,United_States,2018,historic,2.031656831,Historic
3533,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,World,World,1990,historic,1,Historic
3534,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,World,World,1995,historic,1.145965927,Historic
3535,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,World,World,2000,historic,1.232473673,Historic
3536,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,World,World,2005,historic,1.435719237,Historic
3537,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,World,World,2010,historic,1.829112105,Historic
3538,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,World,World,2015,historic,2.411180463,Historic
3539,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,World,World,2016,historic,2.583598085,Historic
3540,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,World,World,2017,historic,2.730026022,Historic
3541,Electricity,Renewable_capacity,GW,CN,China,2000,historic,75.8515,Historic
3542,Electricity,Renewable_capacity,GW,CN,China,2005,historic,115.0162,Historic
3543,Electricity,Renewable_capacity,GW,CN,China,2010,historic,233.2597,Historic
3544,Electricity,Renewable_capacity,GW,CN,China,2015,historic,479.1063,Historic
3545,Electricity,Renewable_capacity,GW,CN,China,2016,historic,540.9986,Historic
3546,Electricity,Renewable_capacity,GW,CN,China,2017,historic,620.8568,Historic
3547,Electricity,Renewable_capacity,GW,CN,China,2018,historic,695.8645,Historic
3548,Electricity,Renewable_capacity,GW,FR,France,2000,historic,23.987,Historic
3549,Electricity,Renewable_capacity,GW,FR,France,2005,historic,24.881,Historic
3550,Electricity,Renewable_capacity,GW,FR,France,2010,historic,31.7165,Historic
3551,Electricity,Renewable_capacity,GW,FR,France,2015,historic,42.7589,Historic
3552,Electricity,Renewable_capacity,GW,FR,France,2016,historic,44.9214,Historic
3553,Electricity,Renewable_capacity,GW,FR,France,2017,historic,47.9721,Historic
3554,Electricity,Renewable_capacity,GW,FR,France,2018,historic,50.5039,Historic
3555,Electricity,Renewable_capacity,GW,DE,Germany,2000,historic,11.8065,Historic
3556,Electricity,Renewable_capacity,GW,DE,Germany,2005,historic,28.4752,Historic
3557,Electricity,Renewable_capacity,GW,DE,Germany,2010,historic,56.546,Historic
3558,Electricity,Renewable_capacity,GW,DE,Germany,2015,historic,98.013,Historic
3559,Electricity,Renewable_capacity,GW,DE,Germany,2016,historic,104.7455,Historic
3560,Electricity,Renewable_capacity,GW,DE,Germany,2017,historic,112.719,Historic
3561,Electricity,Renewable_capacity,GW,DE,Germany,2018,historic,120.014,Historic
3562,Electricity,Renewable_capacity,GW,IN,India,2000,historic,25,Historic
3563,Electricity,Renewable_capacity,GW,IN,India,2005,historic,36.3973,Historic
3564,Electricity,Renewable_capacity,GW,IN,India,2010,historic,52.3292,Historic
3565,Electricity,Renewable_capacity,GW,IN,India,2015,historic,78.4072,Historic
3566,Electricity,Renewable_capacity,GW,IN,India,2016,historic,90.1833,Historic
3567,Electricity,Renewable_capacity,GW,IN,India,2017,historic,104.9689,Historic
3568,Electricity,Renewable_capacity,GW,IN,India,2018,historic,117.9191,Historic
3569,Electricity,Renewable_capacity,GW,ID,Indonesia,2000,historic,5.4754,Historic
3570,Electricity,Renewable_capacity,GW,ID,Indonesia,2005,historic,5.3429,Historic
3571,Electricity,Renewable_capacity,GW,ID,Indonesia,2010,historic,6.856,Historic
3572,Electricity,Renewable_capacity,GW,ID,Indonesia,2015,historic,8.5144,Historic
3573,Electricity,Renewable_capacity,GW,ID,Indonesia,2016,historic,8.8696,Historic
3574,Electricity,Renewable_capacity,GW,ID,Indonesia,2017,historic,9.1419,Historic
3575,Electricity,Renewable_capacity,GW,ID,Indonesia,2018,historic,9.4706,Historic
3576,Electricity,Renewable_capacity,GW,IT,Italy,2000,historic,17.9035,Historic
3577,Electricity,Renewable_capacity,GW,IT,Italy,2005,historic,20.2505,Historic
3578,Electricity,Renewable_capacity,GW,IT,Italy,2010,historic,29.5067,Historic
3579,Electricity,Renewable_capacity,GW,IT,Italy,2015,historic,50.4173,Historic
3580,Electricity,Renewable_capacity,GW,IT,Italy,2016,historic,51.1953,Historic
3581,Electricity,Renewable_capacity,GW,IT,Italy,2017,historic,52.1285,Historic
3582,Electricity,Renewable_capacity,GW,IT,Italy,2018,historic,53.2896,Historic
3583,Electricity,Renewable_capacity,GW,JP,Japan,2000,historic,23.93,Historic
3584,Electricity,Renewable_capacity,GW,JP,Japan,2005,historic,32.333,Historic
3585,Electricity,Renewable_capacity,GW,JP,Japan,2010,historic,36.392,Historic
3586,Electricity,Renewable_capacity,GW,JP,Japan,2015,historic,67.5385,Historic
3587,Electricity,Renewable_capacity,GW,JP,Japan,2016,historic,75.9595,Historic
3588,Electricity,Renewable_capacity,GW,JP,Japan,2017,historic,83.3697,Historic
3589,Electricity,Renewable_capacity,GW,JP,Japan,2018,historic,90.1542,Historic
3590,Electricity,Renewable_capacity,GW,MX,Mexico,2000,historic,28.193,Historic
3591,Electricity,Renewable_capacity,GW,MX,Mexico,2005,historic,28.913,Historic
3592,Electricity,Renewable_capacity,GW,MX,Mexico,2010,historic,30.2501,Historic
3593,Electricity,Renewable_capacity,GW,MX,Mexico,2015,historic,32.3937,Historic
3594,Electricity,Renewable_capacity,GW,MX,Mexico,2016,historic,32.8139,Historic
3595,Electricity,Renewable_capacity,GW,MX,Mexico,2017,historic,33.2511,Historic
3596,Electricity,Renewable_capacity,GW,MX,Mexico,2018,historic,34.3329,Historic
3597,Electricity,Renewable_capacity,GW,SA,Saudi_Arabia,2000,historic,13.112,Historic
3598,Electricity,Renewable_capacity,GW,SA,Saudi_Arabia,2005,historic,13.267,Historic
3599,Electricity,Renewable_capacity,GW,SA,Saudi_Arabia,2010,historic,13.645,Historic
3600,Electricity,Renewable_capacity,GW,SA,Saudi_Arabia,2015,historic,15.04,Historic
3601,Electricity,Renewable_capacity,GW,SA,Saudi_Arabia,2016,historic,16.2585,Historic
